track_id,song_id,title,artist_name,tempo,loudness,duration,danceability,energy,key,mode,time_signature
TRAAGXN128F92DE52C,SOYMMDY12AB01825B2,Wake,The Dirty Skirts,141.936,-4.907,206.75873,0.0,0.0,0,1,4
TRAAGKQ128F92EAF39,SOHWGFU12AB017B036,Monde De Fou,Suburbs,183.92,-4.42,187.24526,0.0,0.0,1,1,1
TRAAGPJ128F428CD1B,SOKLLOH12A67020F2C,I Never Came,Queens Of The Stone Age,115.606,-8.165,288.41751,0.0,0.0,2,1,4
TRAAGJV128F1464090,SOOOROX12A6D4F8400,It's My Party,Lesley Gore,129.122,-9.091,136.48934,0.0,0.0,9,1,1
TRAAGVM128E0784D95,SORENXV12A6701F61F,Hourglass,Borialis,86.938,-5.758,239.3073,0.0,0.0,2,1,4
TRAAGNL128F4299BF1,SOQGFVO12A8C13C8C3,I'm Gone This Time,Glen Campbell,137.29,-11.335,142.75873,0.0,0.0,1,0,4
TRAAGGE128F9325E2C,SOWHYUG12A58A77FAB,She Fell Away (2009 Digital Remaster),Nick Cave & The Bad Seeds,144.603,-11.751,269.26975,0.0,0.0,9,0,4
TRAAGKF128F932D5A2,SONSPZE12AB01819CE,Complicate It,Smartbomb,132.022,-2.658,233.27302,0.0,0.0,0,1,4
TRAAGKS128F9314884,SOQQVQJ12AB0185192,Opus a Satana (Part 2),Emperor,89.867,-11.051,72.61995,0.0,0.0,9,0,4
TRAAGPH128F4273C8D,SOMQAGT12A8C132DB4,You Can Still Be Free,Savage Garden,84.69,-11.215,118.33424,0.0,0.0,9,0,5
TRAAGPF12903CE027E,SOTUBVH12AB018D2EC,Indian Love Call,Slim Whitman,91.487,-11.98,195.91791,0.0,0.0,3,1,4
TRAAGCZ128F93210FD,SOCHRXB12A8AE48069,Let's Get It Started,Black Eyed Peas,105.206,-4.882,229.61587,0.0,0.0,11,0,4
TRAAZPJ128F4292DB5,SOENDOQ12A8C139A41,Isla del Luna,Lisa Lynne,95.981,-14.544,316.49914,0.0,0.0,2,1,4
TRAAZYI12903CB2EE4,SOXSLOL12AB0188039,Leng Jing,Stephy Tang,105.196,-7.225,214.12526,0.0,0.0,4,0,1
TRAAZOZ12903C9CABF,SOAMXQV12AB018775F,Dancing To A Standstill,The Black Velvet Band,122.174,-8.632,256.39138,0.0,0.0,9,1,4
TRAAZBX128F1492AF8,SOKPFTZ12A6D4FA141,Joy To The World,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,82.422,-13.826,111.0722,0.0,0.0,6,1,4
TRAAZHO128F427C9EC,SORWMLD12A8C137D1A,Ftei O Erotas,Angela Dimitriou,124.177,-9.28,265.37751,0.0,0.0,9,0,4
TRAAZGC12903CB5DFB,SOFVRCJ12AB018B4DA,Hoochie Coochie Man,The Jeff Healey Band,107.197,-11.488,313.7824,0.0,0.0,7,1,3
TRAAZKV12903CDDFE0,SOYUFEN12AB018BF99,Don't Phunk With My Heart,Java,130.861,-7.598,356.41424,0.0,0.0,1,1,4
TRAAZIE128F427961E,SOFHQCR12A8C138A74,The Second Summer Of Love,Danny Wilson,196.034,-7.928,167.20934,0.0,0.0,7,1,4
TRAAZLK128F93586D6,SOLWQFA12AB01899E8,Give It What U Got,SWAMI featuring Asuivre,90.008,-2.939,260.28363,0.0,0.0,10,0,4
TRAAZQW128F93430DC,SOTTXNS12AB0187861,Another Long One,Shawn Colvin,210.871,-13.256,224.60036,0.0,0.0,8,1,4
TRAAZBD128F427A97D,SODTRPJ12A8C1377E9,Oh My God,Sticky Fingaz,80.149,-5.947,266.4224,0.0,0.0,6,0,4
TRAAZJU12903C980B6,SOCPGVG12AB018AA84,Prelude And Fugue In C Major BWV 531 : Fugue,Lionel Rogg,64.401,-14.367,240.61342,0.0,0.0,0,1,4
TRAAZQF128F4285BC3,SOWHAEF12A8C13EF0C,Spirit,Pe'z,75.955,-7.605,252.57751,0.0,0.0,0,0,5
TRAATPA128F146753C,SOEETVW12A6D4F93B8,Teacher's Pet,Extreme,120.097,-9.334,181.55057,0.0,0.0,1,1,4
TRAATNJ128F42631BA,SOVHRBI12A81C22E02,Ever Be,Korn,160.022,-5.912,288.49587,0.0,0.0,10,1,3
TRAATQC128F425AF61,SOJTIKK12A8C13B15E,Palmer enquête,Alexandre Desplat,128.173,-16.942,70.26893,0.0,0.0,7,0,4
TRAATBN128F14ACE82,SOVTGXQ12A6D4FB9CA,Atmosphere Station,James Horner,90.084,-38.525,191.81669,0.0,0.0,9,1,1
TRAATWQ12903CC5BA8,SOQBQWN12AB0186782,Go To Hell,Prozak,88.835,-6.021,173.24363,0.0,0.0,8,1,4
TRAATMY128F9334DAC,SOQAHUW12AB0181F04,Loco (Crazy),Little Joe,106.398,-10.274,239.01995,0.0,0.0,5,1,3
TRAATNN128F92FD35F,SOHULHF12AB017F6CF,Oh Look Misery,Blind Blake & The Royal Victoria Hotel Calypsos,101.492,-7.108,151.53587,0.0,0.0,7,1,4
TRAATJK128F9339179,SOJRCDU12AB0189D27,Smile,Xcultures,107.177,-16.006,38.3473,0.0,0.0,9,0,7
TRAATOA12903CAD615,SOFWWGY12AB0185BC5,Yesterdays,Percy Faith,86.141,-15.578,160.28689,0.0,0.0,0,0,4
TRAATGM12903C9CD7C,SOLKTEK12AB018BE1A,Walk Away,Tantric,106.698,-1.843,177.24036,0.0,0.0,2,1,1
TRAATIU128F4291A84,SODYZIU12A8C13FBD9,Shadows That Move,Mastodon,89.78,-3.937,233.58649,0.0,0.0,2,1,4
TRAATXO128F92D97A6,SOKLQWF12A8C1423F2,Moon River - Original,Jerry Butler,105.24,-13.135,155.74159,0.0,0.0,2,1,4
TRAATZQ128F425E5F1,SORQLMX12A8C133FCD,La Plus Bath Des Javas,Yvette Horner,162.385,-6.893,148.03546,0.0,0.0,7,1,1
TRAATLC12903D0172B,SOBMHTY12AC9097B7C,Mountains Of Mourne,The Irish Tenors,152.258,-19.794,100.85832,0.0,0.0,10,1,4
TRAATMY128F149562F,SOZWHVZ12A6D4F90E7,Kite Live from Sydney,U2,134.083,-7.614,485.19791,0.0,0.0,3,1,4
TRAASYO128F4263883,SOVGBEK12A8C134E04,4 Sea Interludes Op. 33a: Storm,Sir Neville Marriner,100.349,-16.753,315.27138,0.0,0.0,4,1,1
TRAASKQ128F4265E04,SOXZLDX12A58A7CE52,Kick Out The Jams,Rage Against The Machine,140.63,-2.069,201.56036,0.0,0.0,9,1,1
TRAASGM128EF34DBB0,SOBOCAG12A6BD55D56,Never Forget Me,Bone Thugs-N-Harmony / Akon,154.09,-6.933,286.30159,0.0,0.0,1,1,4
TRAASOD128F428154C,SOEESQT12A8C13C7D5,Me And My Buddy,Jazz Gillum,101.41,-16.844,185.67791,0.0,0.0,0,0,1
TRAASSO12903CDD2FF,SOSLFMU12AB018FFEA,Murder Academy,Ultraviolence,210.47,-10.57,303.04608,0.0,0.0,1,1,4
TRAASZE128F93499AE,SORJOMF12AB0186F78,I Need You Now,Agnes,124.009,-4.376,275.06893,0.0,0.0,7,1,4
TRAASIG128F92C3A6B,SONCYFS12A8C14261E,Ukkosenjumalan poika,Moonsorrow,124.237,-4.178,356.49261,0.0,0.0,9,1,4
TRAASFP128F42980BD,SOFSKON12A8C13B3B5,Illuminate,Orbital,125.975,-6.531,327.8624,0.0,0.0,0,1,4
TRAASUZ128F9314950,SOOKISK12AB0180667,Hey Daddy,Korn,94.057,-6.694,224.522,0.0,0.0,7,1,4
TRAASKO128F427CE1C,SOTNBNN12A6D4F6CC7,A B***** Is A B***** (Edited),N.W.A.,97.099,-8.91,168.75057,0.0,0.0,9,1,4
TRAASQC128F93480F0,SOSKUNI12AB0187F12,Amber Changing,Rise Against,186.254,-3.803,218.8273,0.0,0.0,4,1,4
TRAASEO128F9337C48,SOZWDHS12AB0188A33,Pecado De Amor,José Augusto,98.859,-8.339,284.70812,0.0,0.0,0,1,4
TRAASDM12903CD474E,SOVZVPT12AB018A59E,It Goes On,20/20,101.229,-12.99,302.36689,0.0,0.0,6,1,4
TRAAAAW128F429D538,SOMZWCG12A8C13C480,I Didn't Mean To,Casual,92.198,-11.197,218.93179,0.0,0.0,1,0,4
TRAAAEF128F4273421,SONHOTT12A8C13493C,Something Girls,Adam Ant,119.293,-9.013,233.40363,0.0,0.0,0,1,4
TRAAARJ128F9320760,SOIAZJW12AB01853F1,Pink World,Planet P Project,86.643,-13.496,269.81832,0.0,0.0,4,1,4
TRAAABD128F429CF47,SOCIWDW12A8C13D406,Soul Deep,The Box Tops,121.274,-9.843,148.03546,0.0,0.0,6,0,4
TRAAAVG12903CFA543,SOUDSGM12AC9618304,Insatiable (Instrumental Version),Clp,114.041,-6.697,266.39628,0.0,0.0,7,0,4
TRAAAMQ128F1460CD3,SOMJBYD12A6D4F8557,Keepin It Real (Skit),Rated R,111.787,-17.302,114.78159,0.0,0.0,1,1,1
TRAAAFD128F92F423A,SOFSOCN12A8C143F5D,Face the Ashes,Gob,129.738,-4.501,209.60608,0.0,0.0,2,1,4
TRAAAMO128F1481E7F,SOYMRWW12A6D4FAB14,The Moon And I (Ordinary Day Album Version),Jeff And Sheri Easter,147.782,-9.323,267.7024,0.0,0.0,5,1,3
TRAAADZ128F9348C2E,SOXVLOJ12AB0189215,Amor De Cabaret,Sonora Santanera,100.07,-9.689,177.47546,0.0,0.0,8,1,1
TRAAAVO128F93133D4,SOQHXMF12AB0182363,Young Boy Blues,JennyAnyKind,146.765,-10.021,218.77506,0.0,0.0,5,0,1
TRAAAPK128E0786D96,SOHKNRJ12A6701D1F8,Drop of Rain,Tweeterfriendly Music,101.43,-11.642,189.57016,0.0,0.0,4,0,3
TRAAFJW128F428A424,SOPIKEG12A58291636,Stickin In My Eye,NOFX,152.622,-7.787,144.50893,0.0,0.0,4,0,4
TRAAFEB128F92F8694,SOXZXXV12AAF3B3A67,I Will Love Again (JJ's Club Radio),Taras,127.97,-5.884,200.25424,0.0,0.0,11,0,4
TRAAFON128F42926FB,SOIJXXM12A8C1416D6,Rosemary Recalls,Bruce Rowland,115.642,-26.266,84.03546,0.0,0.0,7,1,4
TRAAFMS128F933AB23,SOSBDSF12AB0189007,Entre Caníbales,Soda Stereo,112.903,-9.603,246.69995,0.0,0.0,7,1,4
TRAAFRU128F9339158,SOHMMMC12AB0181C42,Sudanese Dance,Xcultures,125.013,-6.305,273.52771,0.0,0.0,1,1,4
TRAAFYL128E07856A7,SOLRYQR12A670215BF,Panama (Remastered Album Version),Van Halen,140.995,-4.865,209.29261,0.0,0.0,8,1,1
TRAAFKJ12903D02552,SOIRNBO12AC468D207,Ota kiinni,Murskahumppa,110.787,-8.488,285.17832,0.0,0.0,7,1,3
TRAAFUJ128F933F42B,SOFZCTA12AB0188D8F,Wanna Be A Player,Heavy D / McGruff,96.979,-9.161,161.38404,0.0,0.0,5,0,4
TRAAFSM128F425A2C5,SOVJXVJ12A8C13517D,Where The Thunder Roars (Tales Of Wonder Album Version),White Heart,113.277,-9.998,298.84036,0.0,0.0,5,1,4
TRAAOEH128F426A82F,SOQZHMH12A8C13A393,Stone Cold Fingers (Bonus Track),Leland Martin,159.968,-10.647,175.62077,0.0,0.0,4,1,4
TRAAOTT128F14AE002,SOXNMDZ12A6D4FA20D,All Rise,Scott Wesley Brown,137.288,-9.435,295.60118,0.0,0.0,2,1,4
TRAAOYG128F9314996,SOUDHTP12AB0183403,Our Love Is Here To Stay,Pery Ribeiro,133.009,-13.668,180.00934,0.0,0.0,0,1,4
TRAAODT12903D0D16E,SOHXKAN12AC46872F1,Para Milladoiro,Susana Seivane,152.013,-13.038,350.71955,0.0,0.0,10,1,4
TRAAOTT128F9342E04,SOGOJBW12AB018513B,Jogo Limpo,Flávio José,168.323,-8.639,252.02893,0.0,0.0,3,1,4
TRAAOIN128F9303790,SOLEYPL12A6D4F83CE,Snowball,Test Icicles,75.031,-4.172,190.24934,0.0,0.0,4,0,4
TRAAOTD128F42322FC,SOGTLVU12A8AE47D5D,Going Down Slow,Mance Lipscomb,97.981,-23.527,187.53261,0.0,0.0,11,1,1
TRAAORY128F934984F,SOPNRDT12AB018A2D8,Charisma,Sven Tasnadi,123.993,-12.26,557.26975,0.0,0.0,11,1,4
TRAAOJI128F1458DCD,SOZFCNC12A6D4F76F3,(We Don't Need This) Fascist Groove Thang,Heaven 17,150.837,-10.756,255.16363,0.0,0.0,7,1,4
TRAAOXM12903CFB3B0,SONNOCP12A8C145220,Silent Hill,Moss,111.079,-7.672,329.35138,0.0,0.0,2,1,4
TRAAOPW128F428AE31,SOPUQFS12A8C13DE1E,Drunk Alone,React,143.231,-3.422,120.2673,0.0,0.0,10,0,1
TRAAHMO128F92DE7C9,SOUQVUD12A8C142DCE,Openbare Weg,Mira,85.621,-12.004,177.81506,0.0,0.0,4,1,4
TRAAHVY128F92E25D6,SODLSHA12AAF3B29F2,Choro,Vince Guaraldi / Bola Sete,168.307,-15.761,294.66077,0.0,0.0,5,0,4
TRAAHTH12903CCFFE1,SOIQHDR12AB01896C8,Spontanous Combustion,Ellen McIlwaine,132.428,-6.29,275.12118,0.0,0.0,7,1,4
TRAAHZP12903CA25F4,SOFXNQP12AB0184F1A,Hate,Organized Konfusion,175.769,-8.709,198.3473,0.0,0.0,11,0,4
TRAAHXN128F9326097,SOAGHMH12AB0180285,Ma Louise,Maurice Chevalier,140.956,-27.433,193.20118,0.0,0.0,0,1,7
TRAAHYV128F932A425,SORAVUP12AB018556E,I Want You (Forever),Carl Cox Vs Yousef,130.016,-5.701,357.82485,0.0,0.0,1,1,5
TRAAHJX128F9312B83,SOUVRGZ12A58A77F90,Mangos,Kai Winding,112.006,-14.438,223.4771,0.0,0.0,0,1,4
TRAAHDH128F93094B6,SOOVOKS12AB017EE57,Le tortillard,Bézu,126.88,-9.093,285.64853,0.0,0.0,8,1,4
TRAAHER128F92E3FE9,SOTWEZZ12A8C142B60,Grim Prospects (Gross Prospects - Bad Trip Remix),Schizoid,102.408,-2.119,275.40853,0.0,0.0,9,1,4
TRAAHEH128F427FCEF,SOGYYLE12A8C13E5EA,Teräslintu,Solistiyhtye Suomi,133.699,-12.839,134.08608,0.0,0.0,4,0,1
TRAAHPZ12903CB4643,SOCRPDR12AB0185B75,President Johnson,Citizen Kaned,108.061,-8.37,385.33179,0.0,0.0,8,0,4
TRAAHEG128E07861C3,SORWHWY12A6702038E,WKYA (drop),Redman,85.008,-10.296,124.18567,0.0,0.0,1,0,5
TRAAHRF128F92FE234,SOXVBVL12AF72A600C,Lead Me Lord,The Brooklyn Tabernacle Choir,216.195,-11.829,324.44036,0.0,0.0,7,1,5
TRAAHEQ128F93057B4,SOITUXQ12AB0183AE9,Now's The Time To Fall In Love,Eddie Cantor,118.975,-13.71,155.61098,0.0,0.0,11,1,1
TRAAHKE128F421389B,SOBLTSM12A6D4F9EEA,A Distant Voice,Sonny Simmons,45.527,-13.002,443.24526,0.0,0.0,1,1,4
TRAAMKI128F428537A,SOFRUDU12A8C13A40C,We're Gonna Go Fishin',Hank Locklin,148.357,-12.772,127.05914,0.0,0.0,2,1,4
TRAAMES128F42AF068,SOHTWLT12A8C13CFE1,Inside Job,Pearl Jam,105.994,-8.403,428.56444,0.0,0.0,4,0,3
TRAAMFT128F93128AD,SOHHANU12A58A77C66,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),Mastodon,118.433,-5.884,654.28853,0.0,0.0,7,0,4
TRAAMKL128F9347D8A,SONXLQQ12AB0184B54,Robbers Kill Cop,BT,136.164,-18.147,44.35546,0.0,0.0,1,0,4
TRAAMZB12903CAB002,SOFGQAP12AB0185946,Dearly Beloved,Norrie Paramor,79.731,-25.694,163.49995,0.0,0.0,9,1,4
TRAAMKP12903CC74F4,SOKPHVH12AB0187460,Relax,2-4 Grooves feat. Reki D.,126.941,-7.661,203.83302,0.0,0.0,4,0,4
TRAAMPA128F92E7D0D,SOAYYDM12AB01817E6,Orgofart,Descendents,89.495,-28.347,140.66893,0.0,0.0,6,0,4
TRAAMYQ128F148B753,SOVDDWO12A6D4F9A78,Johnny Loves Me (LP Version),Shelley Fabares,99.408,-15.351,143.0722,0.0,0.0,0,1,4
TRAAMZR128F9315DCC,SORGLCR12AB0184B69,The Look Of Love,Gary Hobbs,188.502,-9.435,289.64526,0.0,0.0,0,1,1
TRAAMSO128EF348DCC,SORAJXA12A58A7A4C9,Bitch Is Back,L.A. Guns,102.259,-2.869,201.09016,0.0,0.0,5,0,3
TRAAMJY128F92F5919,SOSGXRU12AAF3B2B07,Born and Raised In Compton,DJ Quik,181.115,-6.998,205.58322,0.0,0.0,7,0,4
TRAAMFG128F92FDEA2,SOVQZYP12A8C144692,Take A Look  (LP Version),Natalie Cole,88.489,-13.251,185.7824,0.0,0.0,8,1,1
TRAAMII128F933B583,SOOQHNV12AB0186CD4,Amalgama,Word,187.807,-4.198,229.51138,0.0,0.0,9,1,4
TRAAMGJ12903CD315C,SOTHWPG12AB018C90E,Bulgarian Dream,Kiril Valeri,96.007,-6.929,306.72934,0.0,0.0,11,1,4
TRAAMXP128F4264F6A,SODJUNF12A8C13337F,Naked Albino,Bare Jr.,107.529,-7.309,254.79791,0.0,0.0,10,1,3
TRAAMKW128F4249CF0,SOIUGDX12A6D4FDECA,Sweet By And By,The Jordanaires,159.582,-17.308,176.50893,0.0,0.0,5,1,3
TRAAJAC128F148B530,SOCRHCQ12A58A7C8C6,Christlike Roche,The Roches,130.027,-14.248,338.33751,0.0,0.0,2,0,4
TRAAJEK128F422F55A,SOGMXBW12A6D4FB8D7,They Say (Album),Jupiter Rising,119.979,-5.913,193.4624,0.0,0.0,0,0,4
TRAAJBU128F9326C02,SOSEJIQ12AB017E7EB,You Rascal You,Bob Margolin,110.168,-12.651,126.51057,0.0,0.0,11,1,4
TRAAJMH128E0785407,SOVZBDR12A6702012E,More And More  (LP Version),Marvin Sapp,166.275,-11.061,270.68036,0.0,0.0,1,1,4
TRAAJJG128F4284B27,SOOGNJP12A8C1381AD,Medicate Myself,The Verve Pipe,133.306,-4.953,292.8322,0.0,0.0,9,1,4
TRAAJYX128F4255568,SORWXUP12A58A79E65,Groovin' In The Midnight,Maxi Priest,61.971,-8.095,301.81832,0.0,0.0,10,0,1
TRAAJJV128F42A2F99,SOFUBCP12A8C13D5EF,Biding Her Time,Bob Neuwirth,152.267,-18.114,241.10975,0.0,0.0,4,1,3
TRAAJSX128F4275A1D,SOCCQIQ12A8C13C76B,Brasas Vivas,Nelson Ned,144.651,-15.358,211.80036,0.0,0.0,9,0,4
TRAAJVJ128F42570AD,SODBMZD12A8C134232,Kolomeyke,Mish Mash,152.005,-11.213,254.32771,0.0,0.0,2,1,1
TRAAJBU12903CE2831,SOMXWXQ12AC3DFA002,Sympathy,Thomas Battenstein,97.976,-16.056,205.58322,0.0,0.0,9,0,3
TRAAJEK12903CE351A,SOOPUTF12AB018DFAA,Simon's Folly,Dharma Bums,156.968,-5.541,127.4771,0.0,0.0,6,1,1
TRAAJXQ128F92E65BF,SOBUWPY12A8C1446C0,In This Life,Cama,155.074,-5.904,210.36363,0.0,0.0,1,0,1
TRAAJNM12903CF4750,SOPWKSS12AC468E659,Cowboy Ways,James Hunter,114.971,-7.04,188.73424,0.0,0.0,2,1,4
TRAAJJA12903CC518A,SOFDTRZ12AB018DD11,Crawl Before You Ball (Album Version),Saafir,188.886,-6.019,234.762,0.0,0.0,5,1,4
TRAACQT128F9331780,SOLLHMX12AB01846DC,The Emperor Falls,John Wesley,138.007,-15.335,484.62322,0.0,0.0,4,0,4
TRAACCG128F92E8A55,SOZCTXZ12AB0182364,Setanta matins,Elena,111.874,-8.05,269.58322,0.0,0.0,2,1,4
TRAACZK128F4243829,SOGOSOV12AF72A285E,¿Dónde va Chichi?,Sierra Maestra,189.646,-9.512,313.12934,0.0,0.0,9,1,3
TRAACVS128E078BE39,SOOLYAZ12A6701F4A6,Laws Patrolling (Album Version),Mike Jones (Featuring CJ_ Mello & Lil' Bran),41.993,-7.762,173.66159,0.0,0.0,7,1,1
TRAACOW128F933E35F,SOVYKGO12AB0187199,Crazy Mixed Up World,Faye Adams,95.957,-18.051,156.39465,0.0,0.0,8,1,3
TRAACIW12903CC0F6D,SOZQDIU12A58A7BCF6,Superconfidential,Clp,125.006,-6.486,338.31138,0.0,0.0,6,0,4
TRAACFV128F935E50B,SOBLGCN12AB0183212,James (Hold The Ladder Steady),SUE THOMPSON,137.522,-12.332,124.86485,0.0,0.0,10,1,4
TRAACTB12903CAAF15,SOGXHEG12AB018653E,It Makes No Difference Now,Billie Jo Spears,160.839,-9.983,133.32853,0.0,0.0,4,1,1
TRAACNS128F14A2DF5,SOBZBAZ12A6D4F8742,Spanish Grease,Willie Bobo,127.025,-9.616,168.25424,0.0,0.0,8,1,4
TRAACLV128F427E123,SONYPOM12A8C13B2D7,I Think My Wife Is Running Around On Me (Taco Hell),Tim Wilson,90.022,-4.516,186.48771,0.0,0.0,5,1,1
TRAACPE128F421C1B9,SOGNCJP12A58A80271,Do You Finally Need A Friend,Terry Callier,110.189,-11.939,342.56934,0.0,0.0,6,1,3
TRAACER128F4290F96,SOBBUGU12A8C13E95D,Setting Fire to Sleeping Giants,The Dillinger Escape Plan,166.862,-4.264,207.77751,0.0,0.0,7,1,4
TRAACHN128F1489601,SOPSWQW12A6D4F8781,Made Like This (Live),Five Bolt Main,164.672,-5.908,225.09669,0.0,0.0,7,1,1
TRAACSL128F93462F4,SOYTPEP12AB0180E7B,Twist and Shout,The Shangri-Las,130.1,-10.922,164.80608,0.0,0.0,10,1,1
TRAADLR12903CF8D7E,SOHGKJW12AC468A8BD,Sabor Guajiro,Roberto Torres,117.271,-12.716,226.66404,0.0,0.0,0,1,4
TRAADNA128F9331246,SOTSEJY12AB0180F56,Crossfire,Stevie Ray Vaughan,116.721,-7.805,248.78975,0.0,0.0,1,1,4
TRAADLX128F1469250,SOINBCU12A6D4F94C0,Human Cannonball,Loudon Wainwright III,102.428,-15.663,190.48444,0.0,0.0,3,1,4
TRAADED128F42741FD,SOVXMTN12A8C135A18,OUTE ENA EFHARISTO,Despina Vandi,128.292,-8.879,303.09832,0.0,0.0,8,0,4
TRAADIV12903CB15C1,SOMSBGZ12AB018C4CB,Spin,Scarlet's Remains,115.061,-7.469,198.73914,0.0,0.0,7,1,4
TRAADLH12903CA70EE,SONYRZV12AB018AF70,Burning In The Aftermath,The Suicide Machines,115.887,-2.022,95.68608,0.0,0.0,2,1,4
TRAADHS12903CE70A9,SOOGFBZ12AC3DF7FF2,In A Subtle Way,Jacob Young,89.667,-19.478,456.30649,0.0,0.0,1,1,4
TRAADVH128EF34DE7A,SOGKIWV12A6D4F86C4,Human Being,The New York Dolls,154.953,-9.253,344.05832,0.0,0.0,11,1,1
TRAADYB128F92D7E73,SOPHYIS12AAF3B35A3,The More I See You,Eliane Elias,86.091,-12.009,251.42812,0.0,0.0,7,1,5
TRAADLN128F14832E9,SONQBUB12A6D4F8ED0,Angie (1993 Digital Remaster),The Rolling Stones,139.333,-10.358,271.49016,0.0,0.0,9,0,1
TRAADOF12903CAA1C1,SOTSETT12AB01863B8,I Can't Be Satisfied,John Hammond,123.142,-10.7,195.3171,0.0,0.0,7,1,4
TRAADDS128F425C68B,SOJXVAH12A8C139700,"Barking Dogs (From ""Piouhgd"")",Butthole Surfers,130.586,-9.063,450.84689,0.0,0.0,4,0,4
TRAADQX128F422B4CF,SOTUNMH12A6D4FA3E6,Nashville Parthenon,Casiotone For The Painfully Alone,141.919,-10.93,175.72526,0.0,0.0,0,1,4
TRAADYI128E078FB38,SOFHBAR12A6701D0FE,Certain Things We Do,Lost Boyz,90.218,-11.043,269.7922,0.0,0.0,7,1,4
TRAADRN128F932D607,SOEPPKB12AB018418B,Cocain Ducks,Ec8or,95.596,-9.493,217.23383,0.0,0.0,10,0,4
TRAADEV128F9348C0A,SORSECL12AB0182267,Midnight Swim,Javier Navarrete,90.932,-17.699,128.83546,0.0,0.0,3,1,3
TRAADMH128F9343E59,SOTWVQT12A58A79650,Glory Be,R.L. Burnside,89.984,-6.944,277.78567,0.0,0.0,2,1,4
TRAAVOU128F422F292,SOZEHMC12A6D4F9F30,Always And Never (Album Version),Silverstein,108.499,-1.998,229.642,0.0,0.0,2,1,4
TRAAVRJ128F92FF90A,SOYHNTG12A6D4F5703,Myth Takes,!!!,193.978,-7.901,143.98649,0.0,0.0,11,0,4
TRAAVKY12903CBBB93,SOGBJSK12AB018D052,Someone to Watch Over Me,Frank Chacksfield,0.0,-20.964,151.82322,0.0,0.0,7,1,1
TRAAVJL128F14ACADD,SOYDHCW12A6D4F9A2E,Jeffrey's Dark Side,Angelo Badalamenti,61.883,-18.349,109.37424,0.0,0.0,6,1,1
TRAAVDZ128F148C948,SOHGAJH12A6D4F8F58,Just As Much As Ever,Bert Kaempfert And His Orchestra,105.181,-10.328,163.76118,0.0,0.0,0,1,1
TRAAVOK12903CC4773,SOLHFZF12AB018AB3E,Pinned To The Ground (album version),Buzzhorn,144.836,-5.627,239.98649,0.0,0.0,9,0,3
TRAAVAH128F4284D7C,SOTVEKK12A8C1392E1,Hard Times,RUN-DMC,119.67,-12.75,234.65751,0.0,0.0,1,1,4
TRAAVGB12903CFAA99,SOCTSJA12AC9618325,Filipino Baby,Hank Locklin,165.668,-9.668,159.03302,0.0,0.0,9,1,3
TRAAVIH12903CFAC90,SOTYCYE12AC468AA08,The Boss,Lady May,188.056,-5.444,214.04689,0.0,0.0,1,1,3
TRAAVIT128F92E657C,SOAKXET12CF5F86E71,Escapist,Nightwish,143.97,-4.144,301.06077,0.0,0.0,3,1,4
TRAAVNN128F428A85D,SOSTFTW12A8C13B84A,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,Cesar Camargo Mariano/Helio Delmiro,163.167,-11.877,287.11138,0.0,0.0,9,1,4
TRAAQYN128F92ED77E,SOIFOLA12AB017CDA1,The Cube (Live),S.U.P,137.862,-8.161,384.70485,0.0,0.0,11,0,4
TRAAQPS128F429161D,SOJKDKH12A58A761A2,Witch Weed (Live),Bongzilla,95.882,-6.788,397.26975,0.0,0.0,9,1,4
TRAAQIH128F428BDEA,SOCQWKZ12A8C13CE4C,(Bloody Paw On The) Kill Floor,Busdriver,155.038,-6.258,192.1824,0.0,0.0,6,1,4
TRAAQDJ128F92F95E0,SOGDFIT12AB018528B,Rain And Snow,Pentangle,179.501,-12.053,228.51873,0.0,0.0,5,1,1
TRAAQZQ128EF35C51A,SOOZKNQ12A6D4F6FD4,Beyond the Light,Aberdeen,90.908,-12.658,266.70975,0.0,0.0,9,1,3
TRAAQDL12903CA8FB5,SOOIZTH12AB018C12E,Gerra De De,DJ Dips,86.689,-6.248,240.3522,0.0,0.0,1,1,3
TRAAQLJ128F428E870,SOKEXTF12A8C13AE7E,Inolvidable,Bebo & Cigala,132.967,-14.509,198.26893,0.0,0.0,2,0,1
TRAAQOH128F4265CE6,SOUJISW12CF4E09416,Miracle,Bizarre Inc,139.91,-9.062,420.10077,0.0,0.0,11,1,4
TRAAQUC128F9322A82,SOTWWBZ12AB01845E0,Not Buried Deep Enough,The Gone Jackals,135.175,-12.772,229.79873,0.0,0.0,4,1,3
TRAAQCK128F92E8C33,SOFJNQR12A6D4FAE92,U Killed It,Lily Allen,156.097,-5.871,264.69832,0.0,0.0,9,1,4
TRAAQZF12903CEDCB8,SOMISOP12AC468D9D5,Battle Of The Rosebud / Cries,Brian Keane,117.667,-29.295,133.53751,0.0,0.0,4,1,3
TRAAQLE128F424AE71,SONETAN12A58A7ACEB,I Wish My Mother Was Here,Byther Smith,117.168,-11.702,418.87302,0.0,0.0,1,1,3
TRAAQFC128F425ED83,SOMBQEO12A8C135018,Voices On The Corner,Jason Miles,101.03,-9.716,235.80689,0.0,0.0,10,0,4
